56829;4.57;UP;DOWN;4.57;4.56;56738;56738;4.57
56911;4.565;UP;UP;4.57;4.56;56738;56829;4.56
56971;4.57;UP;UP;4.57;4.565;56911;56911;4.56
57047;4.58;UP;UP;4.57;4.565;56911;56971;4.56
57126;4.58;UP;UP;4.58;4.565;57047;57047;4.56
57187;4.585;UP;UP;4.58;4.565;57047;57126;4.56
57266;4.58;UP;UP;4.585;4.565;57187;57187;4.56
57318;4.5769;UP;UP;4.585;4.565;57187;57266;4.56
57404;4.57;UP;UP;4.585;4.565;57187;57318;4.56
57481;4.565;DOWN;UP;4.585;4.565;57187;57404;4.56
57608;4.545;DOWN;DOWN;4.585;4.565;57187;57481;4.585
57671;4.52;DOWN;DOWN;4.585;4.565;57187;57608;4.585
57729;4.539;DOWN;DOWN;4.585;4.52;57671;57671;4.585
57791;4.54;DOWN;DOWN;4.585;4.52;57671;57729;4.585
57791;short;4.5410
57874;4.55;DOWN;DOWN;4.585;4.52;57671;57791;4.585
57874;short;4.5510
57963;4.55;UP;DOWN;4.55;4.52;57874;57874;4.585
58064;4.53;UP;UP;4.55;4.52;57874;57963;4.52
58120;4.535;UP;UP;4.55;4.53;58064;58064;4.52
58175;4.5308;UP;UP;4.55;4.53;58064;58120;4.52
58240;4.535;UP;UP;4.55;4.5308;58175;58175;4.52
58431;4.53;DOWN;UP;4.55;4.5308;58175;58240;4.52
58498;4.5488;DOWN;DOWN;4.55;4.53;58431;58431;4.55
58607;4.545;DOWN;DOWN;4.55;4.53;58431;58498;4.55
58671;4.54;DOWN;DOWN;4.55;4.53;58431;58607;4.55
58733;4.55;UP;DOWN;4.55;4.54;58671;58671;4.55
58815;4.55;UP;UP;4.55;4.54;58671;58733;4.54
58897;4.55;UP;UP;4.55;4.54;58671;58815;4.54
58968;4.55;UP;UP;4.55;4.54;58671;58897;4.54
59086;4.55;UP;UP;4.55;4.54;58671;58968;4.54
59164;4.55;UP;UP;4.55;4.54;58671;59086;4.54
59244;4.55;UP;UP;4.55;4.54;58671;59164;4.54
59329;4.55;UP;UP;4.55;4.54;58671;59244;4.54
59412;4.55;UP;UP;4.55;4.54;58671;59329;4.54
59470;4.55;UP;UP;4.55;4.54;58671;59412;4.54
59532;4.55;UP;UP;4.55;4.54;58671;59470;4.54
59583;4.56;UP;UP;4.55;4.55;59532;59532;4.54
59656;4.56;UP;UP;4.55;4.55;59532;59583;4.54
59741;4.56;UP;UP;4.55;4.55;59532;59656;4.54
59828;4.56;UP;UP;4.55;4.55;59532;59741;4.54
59892;4.5529;UP;UP;4.56;4.55;59828;59828;4.54
59958;4.56;UP;UP;4.56;4.55;59828;59892;4.54
60074;4.545;DOWN;UP;4.56;4.55;59958;59958;4.54
60135;4.55;DOWN;DOWN;4.56;4.55;59958;60074;4.56
60244;4.56;UP;DOWN;4.56;4.55;59958;60135;4.56
60338;4.56;UP;UP;4.56;4.55;60244;60244;4.55
60549;4.55;DOWN;UP;4.56;4.55;60244;60338;4.55
60611;4.55;DOWN;DOWN;4.56;4.55;60549;60549;4.56
60701;4.55;DOWN;DOWN;4.56;4.55;60549;60611;4.56
60850;4.56;UP;DOWN;4.56;4.55;60701;60701;4.56
60944;4.56;UP;UP;4.56;4.55;60701;60850;4.55
61039;4.56;UP;UP;4.56;4.55;60701;60944;4.55
61161;4.56;UP;UP;4.56;4.55;60701;61039;4.55
61214;4.55;DOWN;UP;4.56;4.55;61161;61161;4.55
61297;4.54;DOWN;DOWN;4.56;4.55;61161;61214;4.56
61357;4.545;DOWN;DOWN;4.56;4.54;61297;61297;4.56
61545;4.54;DOWN;DOWN;4.56;4.54;61297;61357;4.56
61640;4.545;DOWN;DOWN;4.56;4.54;61545;61545;4.56
61714;4.55;DOWN;DOWN;4.56;4.54;61545;61640;4.56
61779;4.55;UP;DOWN;4.55;4.54;61714;61714;4.56
61877;4.55;UP;UP;4.55;4.54;61714;61779;4.54
61930;4.555;UP;UP;4.55;4.55;61877;61877;4.54
62001;4.56;UP;UP;4.55;4.55;61877;61930;4.54
62091;4.56;UP;UP;4.56;4.55;62001;62001;4.54
62182;4.555;UP;UP;4.56;4.55;62001;62091;4.54
62241;4.56;UP;UP;4.56;4.555;62182;62182;4.54
62297;4.56;UP;UP;4.56;4.555;62182;62241;4.54
62391;4.555;DOWN;UP;4.56;4.555;62297;62297;4.54
62482;4.56;UP;DOWN;4.56;4.555;62297;62391;4.56
62541;4.555;DOWN;UP;4.56;4.555;62482;62482;4.555
62601;4.555;DOWN;DOWN;4.56;4.555;62482;62541;4.56
62687;4.56;UP;DOWN;4.56;4.555;62601;62601;4.56
62771;4.56;UP;UP;4.56;4.555;62601;62687;4.555
62863;4.56;UP;UP;4.56;4.555;62601;62771;4.555
62957;4.56;UP;UP;4.56;4.555;62601;62863;4.555
63010;4.56;UP;UP;4.56;4.555;62601;62957;4.555
63077;4.56;UP;UP;4.56;4.555;62601;63010;4.555
